posting_date,transaction_date,description,merchant_category,type,amount,running_balance,check_number,reference_id,channel,location
2025-03-05,2025-03-05,Ian's Pizza MADISON WI,Dining,DEBIT,-61.59,-194.04,,CC7948988,POS,Madison WI
2025-03-08,2025-03-08,Citgo MIDDLETON WI,Fuel,DEBIT,-56.35,-250.39,,CC7432703,POS,Madison WI
2025-03-11,2025-03-11,Apple.com/Bill CUPERTINO CA,Merchandise,DEBIT,-113.17,-363.56,,CC7182506,POS,Madison WI
2025-03-14,2025-03-14,Bassett St Brunch MADISON WI,Dining,DEBIT,-66.4,-429.96,,CC7355967,POS,Madison WI
2025-03-17,2025-03-17,GitHub Inc SAN FRANCISCO CA,Business/Software,DEBIT,-32.75,-462.71,,CC7189589,POS,Madison WI
2025-03-20,2025-03-20,Festival Foods MADISON WI,Groceries,DEBIT,-111.56,-574.27,,CC7882752,POS,Madison WI
2025-03-23,2025-03-23,Citgo MIDDLETON WI,Fuel,DEBIT,-53.48,-627.75,,CC7103063,POS,Madison WI
2025-03-26,2025-03-26,Walgreens #5510 MADISON WI,Pharmacy,DEBIT,-15.02,-642.77,,CC7902415,POS,Madison WI
2025-03-28,2025-03-28,Target.com #00 MINNEAPOLIS MN,Merchandise,DEBIT,-38.7,-681.47,,CC7823828,POS,Madison WI
2025-04-03,2025-04-03,Festival Foods MADISON WI,Groceries,DEBIT,-132.59,-814.06,,CC7444787,POS,Madison WI
2025-04-05,2025-04-05,PAYMENT - THANK YOU (AUTOPAY FROM CHECKING ****2231),Payment,CREDIT,681.47,-132.59,,AP500004,ACH,Online
2025-04-05,2025-04-05,Estrellon MADISON WI,Dining,DEBIT,-74.21,-206.8,,CC7377994,POS,Madison WI
2025-04-08,2025-04-08,BP #4471 MADISON WI,Fuel,DEBIT,-46.82,-253.62,,CC7780077,POS,Madison WI
2025-04-11,2025-04-11,Target.com #00 MINNEAPOLIS MN,Merchandise,DEBIT,-109.37,-362.99,,CC7774976,POS,Madison WI
2025-04-14,2025-04-14,Bassett St Brunch MADISON WI,Dining,DEBIT,-60.37,-423.36,,CC7491223,POS,Madison WI
2025-04-15,2025-04-15,Delta Air 0061 ATLANTA GA,Travel,DEBIT,-316.23,-739.59,,CC7547334,POS,Madison WI
2025-04-17,2025-04-17,GitHub Inc SAN FRANCISCO CA,Business/Software,DEBIT,-98.83,-838.42,,CC7510921,POS,Madison WI
2025-04-20,2025-04-20,Trader Joe's #714 MADISON WI,Groceries,DEBIT,-119.63,-958.05,,CC7209196,POS,Madison WI
2025-04-23,2025-04-23,Citgo MIDDLETON WI,Fuel,DEBIT,-40.29,-998.34,,CC7472625,POS,Madison WI
2025-04-26,2025-04-26,Walgreens #5510 MADISON WI,Pharmacy,DEBIT,-22.65,-1020.99,,CC7343842,POS,Madison WI
2025-04-28,2025-04-28,Etsy.com BROOKLYN NY,Merchandise,DEBIT,-28.94,-1049.93,,CC7658692,POS,Madison WI
2025-05-03,2025-05-03,Trader Joe's #714 MADISON WI,Groceries,DEBIT,-103.44,-1153.37,,CC7697275,POS,Madison WI
2025-05-05,2025-05-05,PAYMENT - THANK YOU (AUTOPAY FROM CHECKING ****2231),Payment,CREDIT,1049.93,-103.44,,AP500005,ACH,Online
2025-05-05,2025-05-05,Dobhan Restaurant MADISON WI,Dining,DEBIT,-63.56,-167.0,,CC7592662,POS,Madison WI
2025-05-08,2025-05-08,BP #4471 MADISON WI,Fuel,DEBIT,-62.3,-229.3,,CC7808798,POS,Madison WI
2025-05-11,2025-05-11,Apple.com/Bill CUPERTINO CA,Merchandise,DEBIT,-58.3,-287.6,,CC7786850,POS,Madison WI
2025-05-14,2025-05-14,Dobhan Restaurant MADISON WI,Dining,DEBIT,-41.2,-328.8,,CC7280674,POS,Madison WI
2025-05-17,2025-05-17,GitHub Inc SAN FRANCISCO CA,Business/Software,DEBIT,-46.16,-374.96,,CC7275223,POS,Madison WI
2025-05-20,2025-05-20,Festival Foods MADISON WI,Groceries,DEBIT,-88.14,-463.1,,CC7867765,POS,Madison WI
2025-05-23,2025-05-23,Citgo MIDDLETON WI,Fuel,DEBIT,-48.1,-511.2,,CC7984415,POS,Madison WI
2025-05-26,2025-05-26,Walgreens #5510 MADISON WI,Pharmacy,DEBIT,-15.43,-526.63,,CC7300342,POS,Madison WI
2025-05-28,2025-05-28,Etsy.com BROOKLYN NY,Merchandise,DEBIT,-78.6,-605.23,,CC7482506,POS,Madison WI
2025-06-03,2025-06-03,Trader Joe's #714 MADISON WI,Groceries,DEBIT,-100.4,-705.63,,CC7705638,POS,Madison WI
2025-06-05,2025-06-05,PAYMENT - THANK YOU (AUTOPAY FROM CHECKING ****2231),Payment,CREDIT,605.23,-100.4,,AP500006,ACH,Online
2025-06-05,2025-06-05,Bassett St Brunch MADISON WI,Dining,DEBIT,-49.99,-150.39,,CC7132879,POS,Madison WI
2025-06-08,2025-06-08,Citgo MIDDLETON WI,Fuel,DEBIT,-58.62,-209.01,,CC7637326,POS,Madison WI
2025-06-11,2025-06-11,Etsy.com BROOKLYN NY,Merchandise,DEBIT,-94.41,-303.42,,CC7187515,POS,Madison WI
2025-06-14,2025-06-14,The Old Fashioned MADISON WI,Dining,DEBIT,-33.31,-336.73,,CC7436616,POS,Madison WI
2025-06-17,2025-06-17,ProjectMgmt Pro NEW YORK NY,Business/Software,DEBIT,-57.07,-393.8,,CC7313686,POS,Madison WI
2025-06-20,2025-06-20,Festival Foods MADISON WI,Groceries,DEBIT,-97.69,-491.49,,CC7678048,POS,Madison WI
2025-06-23,2025-06-23,Kwik Trip #233 MADISON WI,Fuel,DEBIT,-53.49,-544.98,,CC7614161,POS,Madison WI
2025-06-26,2025-06-26,Walgreens #5510 MADISON WI,Pharmacy,DEBIT,-18.56,-563.54,,CC7872829,POS,Madison WI
2025-06-28,2025-06-28,Apple.com/Bill CUPERTINO CA,Merchandise,DEBIT,-41.04,-604.58,,CC7673893,POS,Madison WI
2025-07-03,2025-07-03,Festival Foods MADISON WI,Groceries,DEBIT,-125.16,-729.74,,CC7197233,POS,Madison WI
2025-07-05,2025-07-05,PAYMENT - THANK YOU (AUTOPAY FROM CHECKING ****2231),Payment,CREDIT,604.58,-125.16,,AP500007,ACH,Online
2025-07-05,2025-07-05,Graze Restaurant MADISON WI,Dining,DEBIT,-67.62,-192.78,,CC7678030,POS,Madison WI
2025-07-08,2025-07-08,BP #4471 MADISON WI,Fuel,DEBIT,-59.5,-252.28,,CC7595840,POS,Madison WI
2025-07-11,2025-07-11,Target.com #00 MINNEAPOLIS MN,Merchandise,DEBIT,-83.27,-335.55,,CC7297250,POS,Madison WI
2025-07-14,2025-07-14,The Old Fashioned MADISON WI,Dining,DEBIT,-35.66,-371.21,,CC7175261,POS,Madison WI
2025-07-15,2025-07-15,Marcus Hotels MILWAUKEE WI,Travel,DEBIT,-355.5,-726.71,,CC7268764,POS,Madison WI
2025-07-17,2025-07-17,Staples #119 MADISON WI,Business/Software,DEBIT,-27.94,-754.65,,CC7942609,POS,Madison WI
2025-07-20,2025-07-20,Festival Foods MADISON WI,Groceries,DEBIT,-99.52,-854.17,,CC7593097,POS,Madison WI
2025-07-23,2025-07-23,Citgo MIDDLETON WI,Fuel,DEBIT,-50.11,-904.28,,CC7296870,POS,Madison WI
2025-07-26,2025-07-26,Hometown Pharmacy FITCHBURG WI,Pharmacy,DEBIT,-25.84,-930.12,,CC7719412,POS,Madison WI
2025-07-28,2025-07-28,Target.com #00 MINNEAPOLIS MN,Merchandise,DEBIT,-52.12,-982.24,,CC7826292,POS,Madison WI
2025-08-03,2025-08-03,Festival Foods MADISON WI,Groceries,DEBIT,-100.23,-1082.47,,CC7659976,POS,Madison WI
2025-08-05,2025-08-05,PAYMENT - THANK YOU (AUTOPAY FROM CHECKING ****2231),Payment,CREDIT,982.24,-100.23,,AP500008,ACH,Online
2025-08-05,2025-08-05,The Old Fashioned MADISON WI,Dining,DEBIT,-87.64,-187.87,,CC7390341,POS,Madison WI
2025-08-08,2025-08-08,BP #4471 MADISON WI,Fuel,DEBIT,-41.92,-229.79,,CC7210698,POS,Madison WI
2025-08-11,2025-08-11,AMZN Mktp US*RT4 AMZN.COM/BILL WA,Merchandise,DEBIT,-52.03,-281.82,,CC7196275,POS,Madison WI
2025-08-14,2025-08-14,Bassett St Brunch MADISON WI,Dining,DEBIT,-43.92,-325.74,,CC7646674,POS,Madison WI
2025-08-17,2025-08-17,ProjectMgmt Pro NEW YORK NY,Business/Software,DEBIT,-123.02,-448.76,,CC7798664,POS,Madison WI
2025-08-20,2025-08-20,Festival Foods MADISON WI,Groceries,DEBIT,-130.44,-579.2,,CC7828254,POS,Madison WI
2025-08-23,2025-08-23,Citgo MIDDLETON WI,Fuel,DEBIT,-54.2,-633.4,,CC7791823,POS,Madison WI
2025-08-26,2025-08-26,Hometown Pharmacy FITCHBURG WI,Pharmacy,DEBIT,-54.84,-688.24,,CC7418447,POS,Madison WI
2025-08-28,2025-08-28,Etsy.com BROOKLYN NY,Merchandise,DEBIT,-55.99,-744.23,,CC7286027,POS,Madison WI
2025-09-03,2025-09-03,Trader Joe's #714 MADISON WI,Groceries,DEBIT,-114.92,-859.15,,CC7435114,POS,Madison WI
2025-09-05,2025-09-05,PAYMENT - THANK YOU (AUTOPAY FROM CHECKING ****2231),Payment,CREDIT,744.23,-114.92,,AP500009,ACH,Online
2025-09-05,2025-09-05,The Old Fashioned MADISON WI,Dining,DEBIT,-71.22,-186.14,,CC7855021,POS,Madison WI
2025-09-08,2025-09-08,BP #4471 MADISON WI,Fuel,DEBIT,-56.0,-242.14,,CC7954688,POS,Madison WI
2025-09-11,2025-09-11,Etsy.com BROOKLYN NY,Merchandise,DEBIT,-89.9,-332.04,,CC7272121,POS,Madison WI
2025-09-14,2025-09-14,Ian's Pizza MADISON WI,Dining,DEBIT,-39.42,-371.46,,CC7692102,POS,Madison WI
2025-09-17,2025-09-17,GitHub Inc SAN FRANCISCO CA,Business/Software,DEBIT,-80.37,-451.83,,CC7446268,POS,Madison WI
2025-09-20,2025-09-20,Festival Foods MADISON WI,Groceries,DEBIT,-97.9,-549.73,,CC7404925,POS,Madison WI
2025-09-23,2025-09-23,BP #4471 MADISON WI,Fuel,DEBIT,-49.1,-598.83,,CC7819406,POS,Madison WI
2025-09-26,2025-09-26,Hometown Pharmacy FITCHBURG WI,Pharmacy,DEBIT,-66.17,-665.0,,CC7427925,POS,Madison WI
2025-09-28,2025-09-28,Etsy.com BROOKLYN NY,Merchandise,DEBIT,-35.95,-700.95,,CC7527537,POS,Madison WI
2025-10-03,2025-10-03,Festival Foods MADISON WI,Groceries,DEBIT,-92.12,-793.07,,CC7630753,POS,Madison WI
2025-10-05,2025-10-05,PAYMENT - THANK YOU (AUTOPAY FROM CHECKING ****2231),Payment,CREDIT,700.95,-92.12,,AP500010,ACH,Online
2025-10-05,2025-10-05,Estrellon MADISON WI,Dining,DEBIT,-73.78,-165.9,,CC7827224,POS,Madison WI
2025-10-08,2025-10-08,Kwik Trip #233 MADISON WI,Fuel,DEBIT,-41.62,-207.52,,CC7795372,POS,Madison WI
2025-10-11,2025-10-11,Apple.com/Bill CUPERTINO CA,Merchandise,DEBIT,-104.81,-312.33,,CC7977595,POS,Madison WI
2025-10-14,2025-10-14,Bassett St Brunch MADISON WI,Dining,DEBIT,-34.18,-346.51,,CC7133946,POS,Madison WI
2025-10-17,2025-10-17,GitHub Inc SAN FRANCISCO CA,Business/Software,DEBIT,-37.22,-383.73,,CC7996013,POS,Madison WI
2025-10-20,2025-10-20,Trader Joe's #714 MADISON WI,Groceries,DEBIT,-123.49,-507.22,,CC7531769,POS,Madison WI
2025-10-23,2025-10-23,Citgo MIDDLETON WI,Fuel,DEBIT,-42.25,-549.47,,CC7402612,POS,Madison WI
2025-10-26,2025-10-26,Walgreens #5510 MADISON WI,Pharmacy,DEBIT,-39.22,-588.69,,CC7523421,POS,Madison WI
2025-10-28,2025-10-28,Apple.com/Bill CUPERTINO CA,Merchandise,DEBIT,-42.05,-630.74,,CC7497412,POS,Madison WI
2025-11-03,2025-11-03,Festival Foods MADISON WI,Groceries,DEBIT,-135.55,-766.29,,CC7755963,POS,Madison WI
2025-11-05,2025-11-05,PAYMENT - THANK YOU (AUTOPAY FROM CHECKING ****2231),Payment,CREDIT,630.74,-135.55,,AP500011,ACH,Online
2025-11-05,2025-11-05,Dobhan Restaurant MADISON WI,Dining,DEBIT,-66.05,-201.6,,CC7448220,POS,Madison WI
2025-11-08,2025-11-08,BP #4471 MADISON WI,Fuel,DEBIT,-62.14,-263.74,,CC7778475,POS,Madison WI
2025-11-11,2025-11-11,Apple.com/Bill CUPERTINO CA,Merchandise,DEBIT,-30.99,-294.73,,CC7832031,POS,Madison WI
2025-11-14,2025-11-14,Ian's Pizza MADISON WI,Dining,DEBIT,-40.05,-334.78,,CC7189966,POS,Madison WI
2025-11-15,2025-11-15,Delta Air 0061 ATLANTA GA,Travel,DEBIT,-355.31,-690.09,,CC7730308,POS,Madison WI
2025-11-17,2025-11-17,Staples #119 MADISON WI,Business/Software,DEBIT,-52.19,-742.28,,CC7839683,POS,Madison WI
2025-11-20,2025-11-20,Trader Joe's #714 MADISON WI,Groceries,DEBIT,-90.68,-832.96,,CC7766278,POS,Madison WI
2025-11-23,2025-11-23,Kwik Trip #233 MADISON WI,Fuel,DEBIT,-43.91,-876.87,,CC7145174,POS,Madison WI
2025-11-26,2025-11-26,Hometown Pharmacy FITCHBURG WI,Pharmacy,DEBIT,-49.47,-926.34,,CC7891165,POS,Madison WI
2025-11-28,2025-11-28,Target.com #00 MINNEAPOLIS MN,Merchandise,DEBIT,-30.71,-957.05,,CC7286236,POS,Madison WI
2025-12-03,2025-12-03,Festival Foods MADISON WI,Groceries,DEBIT,-95.45,-1052.5,,CC7216897,POS,Madison WI
2025-12-05,2025-12-05,PAYMENT - THANK YOU (AUTOPAY FROM CHECKING ****2231),Payment,CREDIT,957.05,-95.45,,AP500012,ACH,Online
2025-12-05,2025-12-05,Estrellon MADISON WI,Dining,DEBIT,-70.49,-165.94,,CC7945283,POS,Madison WI
2025-12-08,2025-12-08,Kwik Trip #233 MADISON WI,Fuel,DEBIT,-54.51,-220.45,,CC7574640,POS,Madison WI
2025-12-09,2025-12-09,Goodman Comm Center DONATION MADISON WI,Charitable,DEBIT,-150.0,-370.45,,CC7867514,POS,Madison WI
2025-12-11,2025-12-11,AMZN Mktp US*RT4 AMZN.COM/BILL WA,Merchandise,DEBIT,-39.29,-409.74,,CC7861570,POS,Madison WI
2025-12-14,2025-12-14,Estrellon MADISON WI,Dining,DEBIT,-50.44,-460.18,,CC7630956,POS,Madison WI
2025-12-17,2025-12-17,Staples #119 MADISON WI,Business/Software,DEBIT,-23.17,-483.35,,CC7431529,POS,Madison WI
2025-12-20,2025-12-20,Trader Joe's #714 MADISON WI,Groceries,DEBIT,-75.34,-558.69,,CC7245800,POS,Madison WI
2025-12-23,2025-12-23,BP #4471 MADISON WI,Fuel,DEBIT,-53.91,-612.6,,CC7571287,POS,Madison WI
2025-12-26,2025-12-26,Hometown Pharmacy FITCHBURG WI,Pharmacy,DEBIT,-57.18,-669.78,,CC7854599,POS,Madison WI
2025-12-28,2025-12-28,AMZN Mktp US*RT4 AMZN.COM/BILL WA,Merchandise,DEBIT,-24.01,-693.79,,CC7661404,POS,Madison WI
